1814.3299999999997,1704.08,21.32,Actuated3600Case1Mid
1834.21,912.26,24.53,Intelligent3600Case1High
2017.05,2049.35,23.37,Fixed-Time3600Case1High




255.91,147.55,11.91,IntelligentfullTime1800Case1Low
837.8599999999999,1071.42,8.04,Fixed-TimefullTime1800Case1Low
429.93999999999994,484.02,9.97,ActuatedfullTime1800Case1Low
995.4500000000002,529.0,13.1,IntelligentfullTime1800Case1Mid
1759.93,2060.01,9.96,Fixed-TimefullTime1800Case1Mid
1210.3200000000004,1025.48,12.1,ActuatedfullTime1800Case1Mid
1767.29,1092.72,14.73,IntelligentfullTime1800Case1High
2851.4399999999996,3733.98,8.8,Fixed-TimefullTime1800Case1High
1787.5599999999997,1550.4,12.93,ActuatedfullTime1800Case1High
2425.0200000000004,1607.36,14.85,IntelligentfullTime1800Case2
3075.3399999999997,1702.29,10.37,Fixed-TimefullTime1800Case2
2632.8899999999994,1730.7,13.28,ActuatedfullTime1800Case2
655.8699999999999,294.54,14.58,Intelligent5000Case1Low
1906.4099999999999,2604.23,14.18,Fixed-Time5000Case1Low
1170.5099999999998,1415.37,14.69,Actuated5000Case1Low
1969.6399999999999,926.12,21.79,Intelligent5000Case1Mid
2737.409999999999,2892.66,20.32,Fixed-Time5000Case1Mid
2324.640000000001,2355.32,20.39,Actuated5000Case1Mid
2864.4500000000007,1484.75,24.3,Intelligent5000Case1High
2787.7200000000003,3083.68,22.29,Fixed-Time5000Case1High
2437.09,1886.28,23.49,Actuated5000Case1High
2820.9300000000003,1550.96,25.36,Intelligent5000Case2
2927.4399999999996,1368.05,24.85,Fixed-Time5000Case2
2909.9700000000003,1646.67,24.51,Actuated5000Case2
3020.24,1565.74,25.32,Intelligent5000Case3
3279.16,1962.0,25.08,Fixed-Time5000Case3
3351.3199999999997,1839.44,24.82,Actuated5000Case3
2364.2599999999993,1428.05,22.94,Intelligent5000Case4
2974.4999999999995,2052.01,22.53,Fixed-Time5000Case4
2994.8500000000004,1911.46,22.63,Actuated5000Case4
1078.97,767.65,10.38,Fixed-Time3000Case1High
---------------------------------------------------------------------
666.1999999999999,1882.69,12.15,Intelligent3000Case1High
1234.5800000000002,3265.44,9.85,Fixed-Time3000Case1High
857.68,3106.46,8.08,Actuated3000Case1High
0.0,0.26,1.14,Intelligent20Case1High
0.0,0.28,1.14,Fixed-Time20Case1High
0.0,0.28,1.14,Actuated20Case1High
0.0,0.29000000000000004,1.14,Fixed-Time20Case1High
0.0,0.29000000000000004,1.14,Actuated20Case1High
194.01999999999995,3963.86,16.0,Intelligent2000Case1High
336.55,6915.139999999999,15.29,Fixed-Time2000Case1High
245.90999999999997,5083.890000000001,15.62,Actuated2000Case1High
594.86,12361.6,14.78,Intelligent5000Case1High ------------------  495
1001.6100000000001,21446.64,14.44,Fixed-Time5000Case1High ------- 857
629.7099999999999,13101.269999999999,14.5,Actuated5000Case1High --- 541
208.44,4120.780000000001,18.93,Intelligent1000Case1High
264.39000000000004,5554.22,17.95,Fixed-Time1000Case1High
248.06,5101.76,18.41,Actuated1000Case1High
1471.0299999999997,31116.870000000003,19.95,Fixed-Time3600Case1High
1282.64,27550.549999999996,20.85,Actuated3600Case1High
1149.3200000000002,24566.929999999997,21.94,Intelligent3600Case1High
1749.5100000000004,36211.22,19.8,Intelligent3600Case1High
3450.03,75137.92,15.93,Intelligent3600GeneratedCarsCase1HighUntillEnd
5116.320000000001,112720.40999999999,10.11,Fixed-Time3600Case1High
3587.05,78341.48000000001,13.47,Actuated3600Case1High
0.0,0.07999999999999999,0.24,Actuated20Case1Low
0.0,0.13,0.1,Actuated20Case1Mid
0.0,0.19999999999999998,0.57,Actuated20Case1High
0.0,0.07999999999999999,0.24,Fixed-Time20Case1Low
0.0,0.07999999999999999,0.24,Actuated20Case1Low
0.0,0.07999999999999999,0.24,Intelligent20Case1Low
140.55000000000004,2773.6,5.88,Fixed-Time8000Case1Low
108.49000000000001,2101.6400000000003,5.78,Actuated8000Case1Low
146.4,2943.19,5.8,Intelligent8000Case1Low
537.0200000000001,11079.3,10.53,Fixed-Time8000Case1Mid
470.44000000000005,9659.88,10.45,Actuated8000Case1Mid
351.92,7278.710000000001,10.59,Intelligent8000Case1Mid
2042.3100000000002,45352.57000000001,15.63,Fixed-Time8000Case1High
1339.5300000000002,30373.44,15.9,Actuated8000Case1High
864.7999999999998,17910.420000000002,15.98,Intelligent8000Case1High
106.29999999999998,1999.4999999999998,4.93,Fixed-Time8000Case1Low
81.91,1600.7300000000005,4.83,Actuated8000Case1Low
118.53000000000002,2340.76,4.86,Intelligent8000Case1Low
29.679999999999993,552.38,5.89,Fixed-Time1800Case1Low,40.22CO,2045.71 CO2
24.000000000000004,460.13999999999993,5.83,Actuated1800Case1Low 36.48,1967.42
22.240000000000002,420.61999999999995,5.86,Intelligent1800Case1Low36.30 1977.44
94.64000000000001,1992.03,10.16,Fixed-Time1800Case1Mid
80.26,1675.6200000000001,10.03,Actuated1800Case1Mid
120.08000000000001,2216.36,10.18,Intelligent1800Case1Mid
112.86,2258.44,9.87,Intelligent1800Case1Mid
365.09,7689.089999999999,19.68,Fixed-Time1200Case1High,
347.25,7159.370000000001,20.09,Actuated1200Case1High
323.75000000000006,6572.9,20.69,Intelligent1200Case1High
309.19999999999993,6231.429999999999,20.71,Intelligent1200Case1High
